,site_id,site_name,easting,northing,min_year,max_year,region,HA_NUM,G_ID,S_ID,rbd_id,wb_id,mncat_id,opcat_id,organisation,lon,lat,material,determinands,geometry,Cd_mean
315,S5720052,NANT Y FFOREST D/S OF WEIR & INPUT,307940,188502,2025,2025,S5,57,HA057G01,HA057G01S0001,,,,,NRW,-3.33022,51.587826,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S5720052', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 3, 'num_measurements': 3, 'file': 'riv_sites_det_57_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.33022 51.587826),0.10000000000000002
316,S5720053,NANT Y FFOREST D/S OF CULVERT & RAILWAY,308818,187820,2025,2025,S5,57,HA057G01,HA057G01S0001,,,,,NRW,-3.317373,51.581838,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S5720053', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 3, 'num_measurements': 3, 'file': 'riv_sites_det_57_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.317373 51.581838),0.10000000000000002
317,S5720054,NANT Y FFOREST NR FFOREST UCHAF FARM W,307594,188308,2025,2025,S5,57,HA057G01,HA057G01S0001,,,,,NRW,-3.335162,51.586025,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S5720054', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 3, 'num_measurements': 3, 'file': 'riv_sites_det_57_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.335162 51.586025),0.10000000000000002
318,S31614,BRAN D/S LLANGADOG,269688,228391,2025,2025,S3,60,HA060G01,HA060G01S0017,,,,,NRW,-3.897058,51.938727,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S31614', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 115, 'num_measurements': 3, 'file': 'riv_sites_det_60_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.897058 51.938727),0.10000000000000002
319,S88001,R GWYDDERIG AT ROAD BRIDGE NEA,278626,234772,2025,2025,S8,60,HA060G01,HA060G01S0030,,,,,NRW,-3.769362,51.998093,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S88001', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 111, 'num_measurements': 3, 'file': 'riv_sites_det_60_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.769362 51.998093),0.10000000000000002
320,S88210,TOWY 250M BELOW NANT Y MWYN LE,278036,243270,2025,2025,S8,60,HA060G01,HA060G01S0049,,,,,NRW,-3.780983,52.074331,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S88210', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 8, 'num_measurements': 7, 'file': 'riv_sites_det_60_106.geojson', 'mean_measurements': 0.4378571510314941}]",POINT (-3.780983 52.074331),0.4378571428571429
321,S88394,RIVER ANNELL,265273,237330,2025,2025,S8,60,HA060G05,HA060G05S0039,,,,,NRW,-3.964754,52.017997,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S88394', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 137, 'num_measurements': 4, 'file': 'riv_sites_det_60_106.geojson', 'mean_measurements': 0.1000000014901161}]",POINT (-3.964754 52.017997),0.1
322,S86113,"PEMBROKE RIVER SURVEY, SITE 1",199658,201588,2025,2025,S8,61,HA061G01,HA061G01S0004,,,,,NRW,-4.899128,51.677245,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S86113', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 62, 'num_measurements': 5, 'file': 'riv_sites_det_61_106.geojson', 'mean_measurements': 0.1}]",POINT (-4.899128 51.677245),0.1
323,S35205,AFON TUEN : NEAR YSTUMTUEN SCH,273660,278600,2025,2025,S3,63,HA063G01,HA063G01S0052,,,,,NRW,-3.858008,52.390816,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S35205', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.4268571308680943}]",POINT (-3.858008 52.390816),0.42685714285714293
324,S35724,AFON ERFIN ABOVE MINE(27),270300,282500,2025,2025,S3,63,HA063G01,HA063G01S0061,,,,,NRW,-3.908867,52.425072,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S35724', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.908867 52.425072),0.09999999999999999
325,S35740,NANT SILO ABOVE MINE NO 20,266100,283670,2025,2025,S3,63,HA063G01,HA063G01S0061,,,,,NRW,-3.971065,52.434571,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S35740', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.2175714288439069}]",POINT (-3.971065 52.434571),0.21757142857142855
326,S35741,NANT SILO BELOW BRONFLOYD MINE,265960,283640,2025,2025,S3,63,HA063G01,HA063G01S0061,,,,,NRW,-3.973111,52.434267,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S35741', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.225857138633728}]",POINT (-3.973111 52.434267),0.22585714285714284
327,S35742,ERFIN IMMEDIATELY ABOVE ADIT D,268100,283280,2025,2025,S3,63,HA063G01,HA063G01S0061,,,,,NRW,-3.94151,52.431553,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S35742', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.2071428639548165}]",POINT (-3.94151 52.431553),0.20714285714285713
328,S35750,AFON ERFIN ABOVE CWM ERFIN MIN,269760,282770,2025,2025,S3,63,HA063G01,HA063G01S0061,,,,,NRW,-3.916909,52.427369,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S35750', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.6285714421953473}]",POINT (-3.916909 52.427369),0.6285714285714287
329,S6320087,CASTELL D/S ESGAIRLLE MINE,278944,282582,2025,2025,S6,63,HA063G01,HA063G01S0058,,,,,NRW,-3.781843,52.427792,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6320087', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 6, 'num_measurements': 5, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.3313999891281128}]",POINT (-3.781843 52.427792),0.33140000000000003
330,S6320088,BWLCH GWYN U/S A TUEN,273763,278837,2025,2025,S6,63,HA063G01,HA063G01S0052,,,,,NRW,-3.856585,52.392969,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6320088', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 5, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 1.271399974822998}]",POINT (-3.856585 52.392969),1.2714
331,S6320089,BWLCH GWYN STREAM U/s CULVERT,273895,278886,2025,2025,S6,63,HA063G01,HA063G01S0052,,,,,NRW,-3.854665,52.39344,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6320089', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 4, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.4440000057220459}]",POINT (-3.854665 52.39344),0.44400000000000006
332,S80999,AFON TUEN TRIB IN YSTUMTUEN,273533,278657,2025,2025,S8,63,HA063G01,HA063G01S0052,,,,,NRW,-3.859895,52.391299,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S80999', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.2731428486960275}]",POINT (-3.859895 52.391299),0.27314285714285713
333,S81000,BWLCH GWYN STREAM AT LAKE OUTFLOW,274031,279002,2025,2025,S8,63,HA063G01,HA063G01S0052,,,,,NRW,-3.852711,52.394513,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S81000', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 5, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.448199987411499}]",POINT (-3.852711 52.394513),0.44820000000000004
334,S81001,AFON TUEN OPPOSITE PENRHIW FAR,273783,278342,2025,2025,S8,63,HA063G01,HA063G01S0052,,,,,NRW,-3.856105,52.388526,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S81001', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.7218571390424456}]",POINT (-3.856105 52.388526),0.7218571428571429
335,S81004,R. TUEN ABOVE BWLCH GWYN STREA,273800,278900,2025,2025,S8,63,HA063G01,HA063G01S0052,,,,,NRW,-3.856065,52.393544,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S81004', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_63_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.856065 52.393544),0.09999999999999999
336,S23993,CWRT (CRAWCWELLT SOUTH),269300,329200,2025,2025,S2,64,HA064G02,HA064G02S0058,,,,,NRW,-3.942061,52.844415,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S23993', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 1, 'num_measurements': 1, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.1000000014901161}]",POINT (-3.942061 52.844415),0.1
337,S25517,AFON LERI D/S WTW,268340,286260,2025,2025,S2,64,HA064G01,HA064G01S0005,,,,,NRW,-3.939157,52.458386,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S25517', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 94, 'num_measurements': 7, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.939157 52.458386),0.09999999999999999
338,S28508,CRAIG Y PISTYLL WFD,271850,285642,2025,2025,S2,64,HA064G01,HA064G01S0005,,,,,NRW,-3.887292,52.453669,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S28508', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 8, 'num_measurements': 7, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.887292 52.453669),0.09999999999999999
339,S6420033,A CWMERE @ PONT RHYDYRONNEN,268916,287558,2025,2025,S6,64,HA064G01,HA064G01S0006,,,,,NRW,-3.931196,52.470187,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6420033', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 8, 'num_measurements': 6, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.1000000039736429}]",POINT (-3.931196 52.470187),0.09999999999999999
340,S6420034,A LERI D/S LLAWR-Y-CWM-BACH MINE,270372,285414,2025,2025,S6,64,HA064G01,HA064G01S0005,,,,,NRW,-3.90894,52.451271,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6420034', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 8, 'num_measurements': 7, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.90894 52.451271),0.09999999999999999
341,S6420035,A CEULAN D/S BLAEN CEULAN MINE,271319,290049,2025,2025,S6,64,HA064G01,HA064G01S0007,,,,,NRW,-3.896804,52.493141,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6420035', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 8, 'num_measurements': 7, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.896804 52.493141),0.09999999999999999
342,S6420036,NANT-Y-NOD U/S AFON CEULAN,269763,290146,2025,2025,S6,64,HA064G01,HA064G01S0007,,,,,NRW,-3.919746,52.493643,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6420036', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 8, 'num_measurements': 7, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.919746 52.493643),0.09999999999999999
343,S6420037,A CEULAN @ GLANRAFON,267796,290198,2025,2025,S6,64,HA064G01,HA064G01S0007,,,,,NRW,-3.948722,52.493637,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6420037', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 8, 'num_measurements': 7, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.948722 52.493637),0.09999999999999999
344,S6420040,ARDUDWY LEAT DS A CWRT,269350,329202,2025,2025,S6,64,HA064G02,HA064G02S0054,,,,,NRW,-3.94132,52.844445,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6420040', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 8, 'num_measurements': 7, 'file': 'riv_sites_det_64_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.94132 52.844445),0.09999999999999999
345,S125,AFON GOCH AT A483,330200,344850,2025,2025,S1,67,HA067G01,HA067G01S0027,,,,,NRW,-3.041425,52.996423,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S125', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_67_106.geojson', 'mean_measurements': 0.2141428674970354}]",POINT (-3.041425 52.996423),0.21414285714285716
346,S131,ABERDERFYN BK.US AFON GOCH,331200,345650,2025,2025,S1,67,HA067G01,HA067G01S0027,,,,,NRW,-3.026699,53.003743,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S131', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 26, 'num_measurements': 7, 'file': 'riv_sites_det_67_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.026699 53.003743),0.09999999999999999
347,S139,PENTRE BYCHAN,330130,347730,2025,2025,S1,67,HA067G01,HA067G01S0027,,,,,NRW,-3.043092,53.022298,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S139', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_67_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.043092 53.022298),0.09999999999999999
348,S142,GLANYRAFON BK PLAS GRONO,331991,347936,2025,2025,S1,67,HA067G01,HA067G01S0027,,,,,NRW,-3.015396,53.02439,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S142', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 19, 'num_measurements': 7, 'file': 'riv_sites_det_67_106.geojson', 'mean_measurements': 0.0999999982970101}]",POINT (-3.015396 53.02439),0.09999999999999999
349,S6720057,A GOCH @ PANT,329046,345667,2025,2025,S6,67,HA067G01,HA067G01S0027,,,,,NRW,-3.058795,53.003614,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6720057', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 7, 'file': 'riv_sites_det_67_106.geojson', 'mean_measurements': 1.3630000523158483}]",POINT (-3.058795 53.003614),1.363
350,S6720058,A GOCH WEST OF RHOSLLANERCHRUGOG,328785,346344,2025,2025,S6,67,HA067G01,HA067G01S0027,,,,,NRW,-3.062833,53.009664,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6720058', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 6, 'num_measurements': 2, 'file': 'riv_sites_det_67_106.geojson', 'mean_measurements': 0.1035000011324882}]",POINT (-3.062833 53.009664),0.10350000000000001
351,S6720059,NANT Y CWM-MAWR @ FOOTBRIDGE,327164,348313,2025,2025,S6,67,HA067G01,HA067G01S0027,,,,,NRW,-3.087433,53.027142,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6720059', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 6, 'file': 'riv_sites_det_67_106.geojson', 'mean_measurements': 0.1236666639645894}]",POINT (-3.087433 53.027142),0.12366666666666666
352,S6720060,D/S CAE-LLWYD RESERVOIR,327190,348084,2025,2025,S6,67,HA067G01,HA067G01S0027,,,,,NRW,-3.086994,53.025087,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'S6720060', 'det_label': 'Cadmium, Dissolved', 'det_desc': None, 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_67_106.geojson', 'mean_measurements': 0.1000000014901161}]",POINT (-3.086994 53.025087),0.1
353,NW-RSN1324,RSN1324 KECKWICK BROOK NR MURDISHAW,356521,380902,2025,2025,NW,68,HA068G04,HA068G04S0024,12.0,GB112068060520,3111.0,3524.0,EA,-2.654205,53.323259,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-RSN1324', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 3, 'num_measurements': 1, 'file': 'riv_sites_det_68_106.geojson', 'mean_measurements': 0.022}]",POINT (-2.654205 53.323259),0.015333333333333332
354,NW-RSN1359,RSN1359 DIBBINSDALE BROOK,334467,383005,2025,2025,NW,68,HA068G04,HA068G04S0021,12.0,GB112068060270,3051.0,3540.0,EA,-2.985689,53.339885,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-RSN1359', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 5, 'file': 'riv_sites_det_68_106.geojson', 'mean_measurements': 0.018}]",POINT (-2.985689 53.339885),0.018
355,NW-RSN1376,RSN1376 SANDERSON`S BRK NR PEWITT HALL,375896,364994,2025,2025,NW,68,HA068G02,HA068G02S0005,12.0,GB112068055460,3111.0,3120.0,EA,-2.362129,53.181511,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-RSN1376', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 5, 'file': 'riv_sites_det_68_106.geojson', 'mean_measurements': 0.024}]",POINT (-2.362129 53.181511),0.022166666666666668
356,NW-SSN0170,BAGMERE FARM DRAIN U/S BAGMERE FARM,379518,364144,2025,2025,NW,68,HA068G02,HA068G02S0013,12.0,GB112068055460,3111.0,3120.0,EA,-2.307879,53.174023,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0170', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 18, 'num_measurements': 1, 'file': 'riv_sites_det_68_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.307879 53.174023),0.01
357,NW-SSN0234,SSN0234 CROWTON BROOK NEAR RODDY LANE,356772,374264,2025,2025,NW,68,HA068G01,HA068G01S0023,12.0,GB112068060550,3111.0,3524.0,EA,-2.64953,53.263616,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0234', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_68_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.64953 53.263616),0.01
358,NW-SSN0282,SSN0282 COTTON FARM DRAIN,347948,365081,2025,2025,NW,68,HA068G04,HA068G04S0006,12.0,GB112068060280,3111.0,3205.0,EA,-2.780306,53.180285,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0282', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_68_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.780306 53.180285),0.01
359,NW-SSN0810,SSN0810 SANDYFORD FARM STREAM,370712,343076,2025,2025,NW,68,HA068G01,HA068G01S0006,12.0,GB112068055220,3111.0,3525.0,EA,-2.437694,52.984233,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0810', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_68_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.437694 52.984233),0.01
360,NW-SSN1562,SSN1562 GUYLANE BROOK @ WAVERTON GORSE,347113,363744,2025,2025,NW,68,HA068G04,HA068G04S0006,12.0,GB112068060280,3111.0,3205.0,EA,-2.792578,53.168186,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1562', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 4, 'num_measurements': 1, 'file': 'riv_sites_det_68_106.geojson', 'mean_measurements': 0.017}]",POINT (-2.792578 53.168186),0.017
361,NW-SSN0005,BLACK BROOK TRIB (HEARNSHAW WOOD),407652,380353,2025,2025,NW,69,HA069G01,HA069G01S0003,12.0,GB112069060910,3106.0,3206.0,EA,-1.886592,53.320066,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0005', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 24, 'num_measurements': 1, 'file': 'riv_sites_det_69_106.geojson', 'mean_measurements': 0.021}]",POINT (-1.886592 53.320066),0.021
362,NW-SSN0310,SSN0310 WHEATSHEAF BROOK NEAR HOB LANE,373290,417559,2025,2025,NW,69,HA069G03,HA069G03S0011,12.0,GB112069064580,3042.0,3116.0,EA,-2.405595,53.653855,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0310', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_69_106.geojson', 'mean_measurements': 0.02}]",POINT (-2.405595 53.653855),0.02
363,NW-SSN0858,SSN0858 RYLE`S WOOD STREAM,393258,380723,2025,2025,NW,69,HA069G05,HA069G05S0001,12.0,GB112069060900,3106.0,3039.0,EA,-2.102678,53.323402,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0858', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_69_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.102678 53.323402),0.01
364,NW-SSN0938,SSN0938 CINNAMON BRK NEAR GOLF CLUB,362487,391979,2025,2025,NW,69,HA069G02,HA069G02S0025,12.0,GB112069061020,3051.0,3202.0,EA,-2.565963,53.42328,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0938', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 7, 'num_measurements': 1, 'file': 'riv_sites_det_69_106.geojson', 'mean_measurements': 0.031}]",POINT (-2.565963 53.42328),0.031
365,NW-SSN1349,HURSTCLOUGH BROOK,398605,394536,2025,2025,NW,69,HA069G01,HA069G01S0010,12.0,GB112069061050,3106.0,3206.0,EA,-2.02247,53.447603,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1349', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 18, 'num_measurements': 1, 'file': 'riv_sites_det_69_106.geojson', 'mean_measurements': 0.014}]",POINT (-2.02247 53.447603),0.014
366,NW-SSN1370,TYTHERINGTON BROOK,391573,376080,2025,2025,NW,69,HA069G02,HA069G02S0006,12.0,GB112069061320,3106.0,3039.0,EA,-2.127848,53.281643,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1370', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 17, 'num_measurements': 1, 'file': 'riv_sites_det_69_106.geojson', 'mean_measurements': 0.015}]",POINT (-2.127848 53.281643),0.015
367,NW-SSN1626,"SSN1626 BOOTH GREEN BRK, NR BLAKEHEY WD",394198,380605,2025,2025,NW,69,HA069G05,HA069G05S0001,12.0,GB112069060900,3106.0,3039.0,EA,-2.088564,53.322353,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN1626', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 5, 'num_measurements': 1, 'file': 'riv_sites_det_69_106.geojson', 'mean_measurements': 0.014}]",POINT (-2.088564 53.322353),0.014
368,NW-SSN0022,DRAIN AT HESKETH NEW MARSH - DRAIN,341929,424857,2025,2025,NW,70,HA070G01,HA070G01S0045,12.0,,3031.0,3141.0,EA,-2.88141,53.716894,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0022', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 16, 'num_measurements': 1, 'file': 'riv_sites_det_70_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.88141 53.716894),0.01
369,NW-SSN0058,SSN0058 REED BROOK DS OCHRE FLASH,358152,403002,2025,2025,NW,70,HA070G01,HA070G01S0003,12.0,GB112070061610,3031.0,3141.0,EA,-2.632664,53.522025,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-SSN0058', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 6, 'num_measurements': 1, 'file': 'riv_sites_det_70_106.geojson', 'mean_measurements': 0.019}]",POINT (-2.632664 53.522025),0.019
370,NW-88015559,SSN1334 MEAN BK PTC WATERSIDE BK,371330,423523,2025,2025,NW,71,HA071G02,HA071G02S0005,12.0,GB112071065260,3070.0,3124.0,EA,-2.435802,53.707354,RIVER / RUNNING SURFACE WATER,"[{'det_id': '0106', 'site_id': 'NW-88015559', 'det_label': 'Cd Filtered', 'det_desc': 'Cadmium, Dissolved', 'num_samples': 75, 'num_measurements': 1, 'file': 'riv_sites_det_71_106.geojson', 'mean_measurements': 0.01}]",POINT (-2.435802 53.707354),0.01
